id,case_number,date,block,iucr,primary_type,description,location_description,arrest,domestic,beat,district,ward,community_area,fbi_code,x_coordinate,y_coordinate,year,updated_on,latitude,longitude,location
13813739,JJ227865,2025-04-22 06:18:00,063XX S RACINE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,CTA TRAIN,False,False,724,7,16,67,14,1169407.0,1862778.0,2025,2025-04-30T15:40:44.000,41.778969503,-87.654486077,"
,  
(41.778969503, -87.654486077)"
13813138,JJ226946,2025-04-22 06:17:00,021XX S PRAIRIE AVE,0810,THEFT,OVER $500,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,132,1,3,33,06,1178400.0,1890131.0,2025,2025-04-30T15:40:44.000,41.853828887,-87.620685495,"
,  
(41.853828887, -87.620685495)"
13813191,JJ226956,2025-04-22 06:15:00,016XX E 95TH ST,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,False,False,431,4,7,51,06,1188861.0,1842311.0,2025,2025-04-30T15:40:44.000,41.722362598,-87.58382047,"
,  
(41.722362598, -87.58382047)"
13813154,JJ226942,2025-04-22 06:00:00,076XX S ASHLAND AVE,0430,BATTERY,AGGRAVATED - OTHER DANGEROUS WEAPON,STREET,False,False,611,6,17,71,04B,1166999.0,1854155.0,2025,2025-04-30T15:40:44.000,41.755358678,-87.663560189,"
,  
(41.755358678, -87.663560189)"
13814373,JJ228523,2025-04-22 06:00:00,076XX N ROGERS AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER (SPECIFY),False,False,2422,24,49,1,14,1165271.0,1950540.0,2025,2025-04-30T15:40:44.000,42.019883291,-87.667150628,"
,  
(42.019883291, -87.667150628)"
13814457,JJ227924,2025-04-22 06:00:00,071XX S JEFFERY BLVD,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,False,False,333,3,5,43,05,1190785.0,1857840.0,2025,2025-04-30T15:40:44.000,41.764929409,-87.576272815,"
,  
(41.764929409, -87.576272815)"
13813169,JJ226960,2025-04-22 06:00:00,003XX W SCHILLER ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,1821,18,2,8,14,1173555.0,1909691.0,2025,2025-04-30T15:40:44.000,41.907611727,-87.637886535,"
,  
(41.907611727, -87.637886535)"
13813870,JJ227642,2025-04-22 05:56:00,069XX S WABASH AVE,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,,False,False,322,3,6,69,11,1177921.0,1859108.0,2025,2025-04-30T15:40:44.000,41.768709958,-87.623384245,"
,  
(41.768709958, -87.623384245)"
13813818,JJ227293,2025-04-22 05:49:00,018XX N LINCOLN PARK WEST,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1814,18,43,7,06,1173968.0,1912554.0,2025,2025-04-30T15:40:44.000,41.915458736,-87.63628394,"
,  
(41.915458736, -87.63628394)"
13814943,JJ228509,2025-04-22 05:45:00,013XX W Monroe st,0810,THEFT,OVER $500,RESIDENCE - YARD (FRONT / BACK),False,False,1224,12,27,28,06,1167569.0,1899683.0,2025,2025-04-30T15:40:44.000,41.880280152,-87.660164161,"
,  
(41.880280152, -87.660164161)"
13814200,JJ228205,2025-04-22 05:30:00,057XX N SHERIDAN RD,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,2022,20,48,77,06,1168592.0,1938353.0,2025,2025-04-30T15:40:44.000,41.986370411,-87.655284864,"
,  
(41.986370411, -87.655284864)"
13813846,JJ227111,2025-04-22 05:19:00,033XX N Kenmore Ave,0820,THEFT,$500 AND UNDER,RESIDENCE - PORCH / HALLWAY,False,False,1924,19,44,6,06,1168689.0,1922298.0,2025,2025-04-30T15:40:44.000,41.942312856,-87.655395316,"
,  
(41.942312856, -87.655395316)"
13813133,JJ226929,2025-04-22 05:17:00,006XX E 50TH ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,223,2,20,38,07,1181199.0,1871998.0,2025,2025-04-30T15:40:44.000,41.804006431,-87.610971879,"
,  
(41.804006431, -87.610971879)"
13813136,JJ226932,2025-04-22 05:13:00,030XX W MARQUETTE RD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,831,8,15,66,08B,1157327.0,1860048.0,2025,2025-04-30T15:40:44.000,41.771731133,-87.698846514,"
,  
(41.771731133, -87.698846514)"
13814138,JJ228141,2025-04-22 05:09:00,114XX S YALE AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,522,5,9,49,14,1176654.0,1829139.0,2025,2025-04-30T15:40:44.000,41.686499706,-87.628927351,"
,  
(41.686499706, -87.628927351)"
13813620,JJ227666,2025-04-22 05:00:00,050XX W CONGRESS PKWY,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,1533,15,29,25,07,1142854.0,1897212.0,2025,2025-04-30T15:40:44.000,41.873995526,-87.750977267,"
,  
(41.873995526, -87.750977267)"
13820617,JJ236113,2025-04-22 05:00:00,053XX S NATOMA AVE,0810,THEFT,OVER $500,STREET,False,False,811,8,23,56,06,,,2025,2025-04-30T15:40:44.000,,,
13813140,JJ226924,2025-04-22 04:53:00,010XX W 14TH ST,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1232,12,28,28,14,1169755.0,1893571.0,2025,2025-04-30T15:40:44.000,41.863461031,-87.652315509,"
,  
(41.863461031, -87.652315509)"
13814043,JJ226927,2025-04-22 04:50:00,001XX S CENTRAL AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,STREET,False,True,1513,15,29,25,26,1139076.0,1898898.0,2025,2025-04-30T15:40:44.000,41.878691634,-87.764807511,"
,  
(41.878691634, -87.764807511)"
13813729,JJ227872,2025-04-22 04:40:00,037XX N SPAULDING AVE,0820,THEFT,$500 AND UNDER,STREET,False,False,1733,17,33,16,06,1153723.0,1924686.0,2025,2025-04-30T15:40:44.000,41.949177319,-87.71033841,"
,  
(41.949177319, -87.71033841)"
13813111,JJ226921,2025-04-22 04:39:00,080XX S HERMITAGE AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,611,6,17,71,07,1166076.0,1851451.0,2025,2025-04-30T15:40:44.000,41.747958188,-87.667019496,"
,  
(41.747958188, -87.667019496)"
13813120,JJ226925,2025-04-22 04:30:00,075XX S KIMBARK AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,411,4,8,43,08B,1186184.0,1855331.0,2025,2025-04-30T15:40:44.000,41.758154366,-87.593215676,"
,  
(41.758154366, -87.593215676)"
13818442,JJ233369,2025-04-22 04:30:00,005XX E 105TH PL,0710,THEFT,THEFT FROM MOTOR VEHICLE,STREET,False,False,512,5,9,49,06,1181947.0,1835127.0,2025,2025-04-30T15:40:44.000,41.702811189,-87.609366489,"
,  
(41.702811189, -87.609366489)"
13813127,JJ226926,2025-04-22 04:28:00,119XX S EGGLESTON AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,522,5,21,53,08B,1175445.0,1825703.0,2025,2025-04-30T15:40:44.000,41.677097829,-87.633455456,"
,  
(41.677097829, -87.633455456)"
13813117,JJ226914,2025-04-22 04:20:00,087XX S EUCLID AVE,051A,ASSAULT,AGGRAVATED - HANDGUN,STREET,False,False,412,4,8,48,04A,1190703.0,1847326.0,2025,2025-04-30T15:40:44.000,41.736080046,-87.576912158,"
,  
(41.736080046, -87.576912158)"
13813104,JJ226920,2025-04-22 04:14:00,028XX W BRYN MAWR AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,2011,20,39,4,15,1156473.0,1937075.0,2025,2025-04-30T15:40:44.000,41.98311814,-87.699893122,"
,  
(41.98311814, -87.699893122)"
13813910,JJ227927,2025-04-22 04:06:00,024XX W BALMORAL AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,True,2011,20,40,4,14,1159280.0,1935785.0,2025,2025-04-30T15:40:44.000,41.979520895,-87.689605191,"
,  
(41.979520895, -87.689605191)"
13813134,JJ226943,2025-04-22 04:00:00,006XX N WABASH AVE,0810,THEFT,OVER $500,COMMERCIAL / BUSINESS OFFICE,False,False,1834,18,42,8,06,1176631.0,1904280.0,2025,2025-04-30T15:40:44.000,41.892694698,-87.626750816,"
,  
(41.892694698, -87.626750816)"
13813161,JJ226985,2025-04-22 04:00:00,034XX W DOUGLAS BLVD,051A,ASSAULT,AGGRAVATED - HANDGUN,APARTMENT,False,False,1021,10,24,29,04A,1153710.0,1893244.0,2025,2025-04-30T15:40:44.000,41.862897867,-87.711224399,"
,  
(41.862897867, -87.711224399)"
13813101,JJ226909,2025-04-22 03:43:00,031XX S DR MARTIN LUTHER KING JR DR,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,STREET,False,False,211,2,4,35,07,1179428.0,1884176.0,2025,2025-04-30T15:40:44.000,41.837464492,-87.617094683,"
,  
(41.837464492, -87.617094683)"
13813327,JJ227190,2025-04-22 03:20:00,008XX E 120TH ST,2850,PUBLIC PEACE VIOLATION,BOMB THREAT,COMMERCIAL / BUSINESS OFFICE,False,False,532,5,9,54,24,1183755.0,1825491.0,2025,2025-04-30T15:40:44.000,41.676326818,-87.603045234,"
,  
(41.676326818, -87.603045234)"
13813105,JJ226919,2025-04-22 03:00:00,0000X N WELLS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,34,32,14,1174726.0,1900652.0,2025,2025-04-30T15:40:44.000,41.882782094,-87.633855661,"
,  
(41.882782094, -87.633855661)"
13813108,JJ226918,2025-04-22 03:00:00,0000X N WELLS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,122,1,34,32,14,1174733.0,1900447.0,2025,2025-04-30T15:40:44.000,41.882219405,-87.633836092,"
,  
(41.882219405, -87.633836092)"
13813527,JJ227577,2025-04-22 03:00:00,024XX N MILWAUKEE AVE,1330,CRIMINAL TRESPASS,TO LAND,APARTMENT,False,False,1414,14,1,22,26,1156388.0,1915898.0,2025,2025-04-30T15:40:44.000,41.92500885,-87.700780605,"
,  
(41.92500885, -87.700780605)"
13813110,JJ226916,2025-04-22 03:00:00,0000X N WELLS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,122,1,34,32,14,1174733.0,1900426.0,2025,2025-04-30T15:40:44.000,41.88216178,-87.633836721,"
,  
(41.88216178, -87.633836721)"
13813109,JJ226917,2025-04-22 03:00:00,0000X N WELLS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,122,1,34,32,14,1174733.0,1900437.0,2025,2025-04-30T15:40:44.000,41.882191965,-87.633836392,"
,  
(41.882191965, -87.633836392)"
13814088,JJ226912,2025-04-22 03:00:00,054XX N BROADWAY,0560,ASSAULT,SIMPLE,NURSING / RETIREMENT HOME,False,False,2013,20,48,77,08A,1167328.0,1936340.0,2025,2025-04-30T15:40:44.000,41.980874051,-87.659992014,"
,  
(41.980874051, -87.659992014)"
13813132,JJ226903,2025-04-22 02:51:00,096XX S YALE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,True,True,511,5,9,49,14,1176315.0,1841012.0,2025,2025-04-30T15:40:44.000,41.719088523,-87.6298133,"
,  
(41.719088523, -87.6298133)"
13821045,JJ235851,2025-04-22 02:45:00,018XX N CLYBOURN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,OTHER (SPECIFY),False,False,1811,18,2,7,11,,,2025,2025-04-30T15:40:44.000,,,
13814281,JJ227012,2025-04-22 02:41:00,045XX N MELVINA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1622,16,38,15,14,1134195.0,1929670.0,2025,2025-04-30T15:40:44.000,41.963220992,-87.782003457,"
,  
(41.963220992, -87.782003457)"
13815656,JJ230096,2025-04-22 02:30:00,008XX N CLARK ST,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1832,18,2,8,06,1175387.0,1906013.0,2025,2025-04-30T15:40:44.000,41.897478161,-87.631267403,"
,  
(41.897478161, -87.631267403)"
13814052,JJ226902,2025-04-22 02:28:00,033XX S WABASH AVE,0710,THEFT,THEFT FROM MOTOR VEHICLE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,211,2,3,35,06,1177274.0,1882775.0,2025,2025-04-30T15:40:44.000,41.833669055,-87.625040955,"
,  
(41.833669055, -87.625040955)"
13813057,JJ226899,2025-04-22 02:15:00,007XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,CONVENIENCE STORE,False,False,1833,18,2,8,06,1177293.0,1905627.0,2025,2025-04-30T15:40:44.000,41.896375946,-87.6242787,"
,  
(41.896375946, -87.6242787)"
13821019,JJ235813,2025-04-22 02:05:00,018XX N CLYBOURN AVE,0890,THEFT,FROM BUILDING,APARTMENT,False,False,1811,18,2,7,06,,,2025,2025-04-30T15:40:44.000,,,
13813165,JJ226976,2025-04-22 02:00:00,066XX N TALMAN AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,2412,24,50,2,14,1157453.0,1944009.0,2025,2025-04-30T15:40:44.000,42.002125382,-87.696099109,"
,  
(42.002125382, -87.696099109)"
13813339,JJ227233,2025-04-22 02:00:00,049XX N MILWAUKEE AVE,0820,THEFT,$500 AND UNDER,CTA TRAIN,False,False,1623,16,45,11,06,1139431.0,1932207.0,2025,2025-04-30T15:40:44.000,41.97008868,-87.762690091,"
,  
(41.97008868, -87.762690091)"
13813669,JJ227698,2025-04-22 02:00:00,081XX S MUSKEGON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,422,4,7,46,14,1196580.0,1851530.0,2025,2025-04-30T15:40:44.000,41.747472393,-87.555242099,"
,  
(41.747472393, -87.555242099)"
13813091,JJ226898,2025-04-22 02:00:00,045XX W JACKSON BLVD,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,1131,11,28,26,08B,1146319.0,1898306.0,2025,2025-04-30T15:40:44.000,41.876932377,-87.738227419,"
,  
(41.876932377, -87.738227419)"
13816733,JJ231171,2025-04-22 02:00:00,109XX S WESTERN AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,2212,22,19,75,14,1162339.0,1832042.0,2025,2025-04-30T15:40:44.000,41.694775312,-87.681251829,"
,  
(41.694775312, -87.681251829)"
13813413,JJ227360,2025-04-22 02:00:00,077XX S THROOP ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,False,True,612,6,17,71,14,1169224.0,1853519.0,2025,2025-04-30T15:40:44.000,41.753565586,-87.6554245,"
,  
(41.753565586, -87.6554245)"
13813609,JJ227569,2025-04-22 02:00:00,015XX N KARLOV AVE,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2534,25,26,23,07,1148764.0,1910031.0,2025,2025-04-30T15:40:44.000,41.909060157,-87.72894678,"
,  
(41.909060157, -87.72894678)"
13813040,JJ226893,2025-04-22 01:49:00,041XX S PRAIRIE AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,ALLEY,False,False,213,2,3,38,15,1178724.0,1877705.0,2025,2025-04-30T15:40:44.000,41.819723648,-87.619875132,"
,  
(41.819723648, -87.619875132)"
13816408,JJ230894,2025-04-22 01:47:00,015XX N SEDGWICK ST,1152,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,1821,18,27,8,11,1173367.0,1910509.0,2025,2025-04-30T15:40:44.000,41.909860541,-87.638552799,"
,  
(41.909860541, -87.638552799)"
13813295,JJ227086,2025-04-22 01:42:00,048XX S PRAIRIE AVE,0760,BURGLARY,BURGLARY FROM MOTOR VEHICLE,STREET,False,False,224,2,3,38,06,1178858.0,1873010.0,2025,2025-04-30T15:40:44.000,41.806837117,-87.619526631,"
,  
(41.806837117, -87.619526631)"
13813998,JJ227692,2025-04-22 01:40:00,002XX W SCOTT ST,0281,CRIMINAL SEXUAL ASSAULT,NON-AGGRAVATED,APARTMENT,False,False,1821,18,2,8,02,1174197.0,1908720.0,2025,2025-04-30T15:40:44.000,41.904932948,-87.635557213,"
,  
(41.904932948, -87.635557213)"
13813602,JJ227428,2025-04-22 01:39:00,025XX N NORDICA AVE,0810,THEFT,OVER $500,CHURCH / SYNAGOGUE / PLACE OF WORSHIP,False,False,2512,25,29,18,06,1128664.0,1916002.0,2025,2025-04-30T15:40:44.000,41.925810259,-87.80265055,"
,  
(41.925810259, -87.80265055)"
13813044,JJ226885,2025-04-22 01:35:00,019XX E 72ND PL,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,SIDEWALK,False,False,333,3,5,43,15,1190513.0,1857292.0,2025,2025-04-30T15:40:44.000,41.763432217,-87.57728741,"
,  
(41.763432217, -87.57728741)"
13814016,JJ228027,2025-04-22 01:30:00,022XX N SPRINGFIELD AVE,0810,THEFT,OVER $500,STREET,False,False,2525,25,35,22,06,1150014.0,1914558.0,2025,2025-04-30T15:40:44.000,41.921458408,-87.724236711,"
,  
(41.921458408, -87.724236711)"
13813194,JJ226999,2025-04-22 01:30:00,094XX S THROOP ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,2222,22,21,73,07,1169317.0,1842195.0,2025,2025-04-30T15:40:44.000,41.722488918,-87.655410581,"
,  
(41.722488918, -87.655410581)"
13813069,JJ226894,2025-04-22 01:28:00,073XX W COYLE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,STREET,False,False,1611,16,41,9,14,1126496.0,1945606.0,2025,2025-04-30T15:40:44.000,42.00708343,-87.809952547,"
,  
(42.00708343, -87.809952547)"
13813049,JJ226880,2025-04-22 01:25:00,003XX E 55TH PL,0560,ASSAULT,SIMPLE,APARTMENT,False,False,231,2,20,40,08A,1179270.0,1868291.0,2025,2025-04-30T15:40:44.000,41.793878357,-87.618159565,"
,  
(41.793878357, -87.618159565)"
13813304,JJ227219,2025-04-22 01:15:00,041XX W 13TH ST,1581,SEX OFFENSE,NON-CONSENSUAL DISSEMINATION OF PRIVATE SEXUAL IMAGES,APARTMENT,False,True,1011,10,24,29,17,1148791.0,1893714.0,2025,2025-04-30T15:40:44.000,41.864283997,-87.729269543,"
,  
(41.864283997, -87.729269543)"
13813232,JJ227083,2025-04-22 01:04:00,103XX S KEDZIE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESTAURANT,False,False,2211,22,19,74,05,1156832.0,1835888.0,2025,2025-04-30T15:40:44.000,41.705442085,-87.701311441,"
,  
(41.705442085, -87.701311441)"
13813050,JJ226879,2025-04-22 01:03:00,002XX E ILLINOIS ST,0920,MOTOR VEHICLE THEFT,ATTEMPT - AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,1834,18,2,8,07,1177800.0,1903658.0,2025,2025-04-30T15:40:44.000,41.890961404,-87.622476522,"
,  
(41.890961404, -87.622476522)"
13813083,JJ226884,2025-04-22 01:02:00,010XX E 100TH PL,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARKING LOT / GARAGE (NON RESIDENTIAL),False,False,511,5,8,50,07,1184861.0,1838457.0,2025,2025-04-30T15:40:44.000,41.7118814,-87.598592213,"
,  
(41.7118814, -87.598592213)"
13813309,JJ227199,2025-04-22 01:00:00,054XX N EAST RIVER RD,1320,CRIMINAL DAMAGE,TO VEHICLE,APARTMENT,False,False,1614,16,41,76,14,1116632.0,1934981.0,2025,2025-04-30T15:40:44.000,41.978086971,-87.846467142,"
,  
(41.978086971, -87.846467142)"
13813252,JJ227160,2025-04-22 01:00:00,033XX W ARMITAGE AVE,0810,THEFT,OVER $500,STREET,False,False,1422,14,26,22,06,1153713.0,1913090.0,2025,2025-04-30T15:40:44.000,41.917357192,-87.710684735,"
,  
(41.917357192, -87.710684735)"
13813074,JJ226890,2025-04-22 01:00:00,075XX N PAULINA ST,0460,BATTERY,SIMPLE,CTA TRAIN,False,False,2422,24,49,1,08B,1163690.0,1950023.0,2025,2025-04-30T15:40:44.000,42.018498254,-87.672983233,"
,  
(42.018498254, -87.672983233)"
13813062,JJ226875,2025-04-22 00:50:00,052XX N SHERIDAN RD,0460,BATTERY,SIMPLE,STREET,True,False,2023,20,48,77,08B,1168697.0,1934885.0,2025,2025-04-30T15:40:44.000,41.976851852,-87.654999693,"
,  
(41.976851852, -87.654999693)"
13813061,JJ226873,2025-04-22 00:47:00,002XX N LATROBE AVE,4387,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,RESIDENCE,True,True,1523,15,37,25,26,1141337.0,1901142.0,2025,2025-04-30T15:40:44.000,41.884808053,-87.756450067,"
,  
(41.884808053, -87.756450067)"
13813017,JJ226874,2025-04-22 00:44:00,073XX S EAST END AVE,1477,WEAPONS VIOLATION,RECKLESS FIREARM DISCHARGE,STREET,False,False,324,3,7,43,15,1188807.0,1856694.0,2025,2025-04-30T15:40:44.000,41.76183223,-87.583559247,"
,  
(41.76183223, -87.583559247)"
13813063,JJ226864,2025-04-22 00:33:00,048XX W MADISON ST,0460,BATTERY,SIMPLE,GAS STATION,True,False,1533,15,28,25,08B,1144203.0,1899587.0,2025,2025-04-30T15:40:44.000,41.880487595,-87.745964635,"
,  
(41.880487595, -87.745964635)"
13813107,JJ226876,2025-04-22 00:30:00,078XX S HALSTED ST,0497,BATTERY,AGGRAVATED DOMESTIC BATTERY - OTHER DANGEROUS WEAPON,APARTMENT,False,True,621,6,17,71,04B,1172325.0,1852947.0,2025,2025-04-30T15:40:44.000,41.751928332,-87.644077264,"
,  
(41.751928332, -87.644077264)"
13814307,JJ228319,2025-04-22 00:25:00,055XX S CICERO AVE,5000,OTHER OFFENSE,OTHER CRIME AGAINST PERSON,STREET,False,False,813,8,13,56,26,1145565.0,1867583.0,2025,2025-04-30T15:40:44.000,41.792638452,-87.741772772,"
,  
(41.792638452, -87.741772772)"
13813035,JJ226872,2025-04-22 00:25:00,016XX W SUPERIOR ST,0930,MOTOR VEHICLE THEFT,THEFT / RECOVERY - AUTOMOBILE,STREET,False,False,1215,12,1,24,07,1165279.0,1905080.0,2025,2025-04-30T15:40:44.000,41.895138917,-87.668419207,"
,  
(41.895138917, -87.668419207)"
13813036,JJ226868,2025-04-22 00:20:00,025XX W LITHUANIAN PLAZA CT,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,832,8,16,66,08B,1160433.0,1858810.0,2025,2025-04-30T15:40:44.000,41.76827044,-87.687494928,"
,  
(41.76827044, -87.687494928)"
13813054,JJ226861,2025-04-22 00:17:00,025XX W CONGRESS PKWY,0820,THEFT,$500 AND UNDER,ALLEY,True,False,1135,11,28,28,06,1159456.0,1897681.0,2025,2025-04-30T15:40:44.000,41.874957236,-87.690009308,"
,  
(41.874957236, -87.690009308)"
13813052,JJ226856,2025-04-22 00:04:00,083XX S MARYLAND AVE,0560,ASSAULT,SIMPLE,APARTMENT,False,False,632,6,8,44,08A,1183343.0,1849872.0,2025,2025-04-30T15:40:44.000,41.743240897,-87.603797174,"
,  
(41.743240897, -87.603797174)"
13816410,JJ230974,2025-04-22 00:01:00,007XX N WALLER AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,1511,15,29,25,14,1138198.0,1904290.0,2025,2025-04-30T15:40:44.000,41.893503893,-87.767900948,"
,  
(41.893503893, -87.767900948)"
13813038,JJ226851,2025-04-22 00:01:00,071XX S LOWE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,732,7,6,68,08B,1173383.0,1857496.0,2025,2025-04-30T15:40:44.000,41.764388024,-87.640065846,"
,  
(41.764388024, -87.640065846)"
13819987,JJ235341,2025-04-22 00:00:00,045XX N LONG AVE,0820,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,1623,16,45,15,06,1139510.0,1929911.0,2025,2025-04-30T15:40:03.000,41.963786811,-87.762455853,"
,  
(41.963786811, -87.762455853)"
13813767,JJ227885,2025-04-22 00:00:00,049XX S LARAMIE AVE,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE - GARAGE,False,False,814,8,22,56,05,1142530.0,1871316.0,2025,2025-04-29T15:46:54.000,41.802939186,-87.752809465,"
,  
(41.802939186, -87.752809465)"
13813411,JJ227415,2025-04-22 00:00:00,006XX W IRVING PARK RD,1153,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,APARTMENT,False,False,1925,19,46,6,11,1170908.0,1926796.0,2025,2025-04-29T15:46:54.000,41.954607083,-87.647107189,"
,  
(41.954607083, -87.647107189)"
13813466,JJ227442,2025-04-22 00:00:00,044XX N RAVENSWOOD AVE,0810,THEFT,OVER $500,STREET,False,False,1912,19,47,4,06,1163427.0,1929422.0,2025,2025-04-29T15:46:54.000,41.961974033,-87.674534195,"
,  
(41.961974033, -87.674534195)"
13813406,JJ227310,2025-04-22 00:00:00,057XX W MADISON ST,4650,OTHER OFFENSE,SEX OFFENDER - FAIL TO REGISTER,POLICE FACILITY / VEHICLE PARKING LOT,True,False,1513,15,29,25,26,1138058.0,1899436.0,2025,2025-04-29T15:46:54.000,41.880186421,-87.768532463,"
,  
(41.880186421, -87.768532463)"
13814142,JJ228153,2025-04-22 00:00:00,083XX S ASHLAND AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,False,False,614,6,18,71,11,1167126.0,1849365.0,2025,2025-04-29T15:46:54.000,41.74221153,-87.663231477,"
,  
(41.74221153, -87.663231477)"
13814621,JJ228810,2025-04-22 00:00:00,075XX S KINGSTON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE - YARD (FRONT / BACK),False,False,421,4,7,43,14,1194501.0,1855552.0,2025,2025-04-29T15:46:54.000,41.758560412,-87.562728003,"
,  
(41.758560412, -87.562728003)"
13813106,JJ226923,2025-04-22 00:00:00,0000X N WELLS ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESTAURANT,False,False,122,1,34,32,14,1174726.0,1900670.0,2025,2025-04-29T15:46:54.000,41.882831487,-87.633855122,"
,  
(41.882831487, -87.633855122)"
13814421,JJ228582,2025-04-22 00:00:00,007XX S HALSTED ST,2826,OTHER OFFENSE,HARASSMENT BY ELECTRONIC MEANS,STREET,False,False,1232,12,34,28,26,1171155.0,1897095.0,2025,2025-04-29T15:46:54.000,41.873100559,-87.647072827,"
,  
(41.873100559, -87.647072827)"
13813155,JJ226939,2025-04-22 00:00:00,0000X N COLUMBUS DR,0460,BATTERY,SIMPLE,STREET,False,False,114,1,42,32,08B,1178317.0,1900551.0,2025,2025-04-29T15:46:54.000,41.882423872,-87.620672625,"
,  
(41.882423872, -87.620672625)"
13813122,JJ226907,2025-04-22 00:00:00,070XX S COTTAGE GROVE AVE,0454,BATTERY,"AGGRAVATED P.O. - HANDS, FISTS, FEET, NO / MINOR INJURY",POLICE FACILITY / VEHICLE PARKING LOT,True,False,321,3,6,42,08B,1182773.0,1858454.0,2025,2025-04-29T15:46:54.000,41.76680404,-87.605619683,"
,  
(41.76680404, -87.605619683)"
13820826,JJ236438,2025-04-22 00:00:00,041XX N CALIFORNIA AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,1724,17,33,16,14,,,2025,2025-04-30T15:40:44.000,,,
13820803,JJ236130,2025-04-22 00:00:00,080XX S VINCENNES AVE,1170,DECEPTIVE PRACTICE,IMPERSONATION,APARTMENT,False,False,621,6,6,44,11,,,2025,2025-04-30T15:40:44.000,,,
